ASN,domains
39298,3
266192,3
149473,3
18651,3
42084,3
20286,3
19417,3
133498,3
269495,3
265014,3
270822,3
47495,3
56593,3
266184,3
204159,3
328950,3
1411,3
26396,3
60484,3
151113,3
51095,3
35354,3
141283,3
42191,3
12930,3
46701,3
205314,3
208718,3
266323,3
44759,3
265510,3
137861,3
151117,3
45404,3
208327,3
136244,3
271244,3
55099,3
40645,3
398362,3
57070,3
33973,3
59883,3
40832,3
209934,3
138455,3
201060,3
20441,3
47827,3
58174,3
39487,3
40656,3
271779,3
55387,3
269263,3
24319,3
199125,3
263242,3
394060,3
149553,3
199856,3
16351,3
268441,3
397065,3
63883,3
12356,3
270129,3
56811,3
46039,3
61172,3
62001,3
49850,3
265604,3
52313,3
151160,3
62973,3
152014,3
37424,3
266415,3
42066,3
44439,3
263362,3
52611,3
263324,3
401261,3
53856,3
197909,3
201871,3
57670,3
133198,3
264293,3
212742,3
265683,3
13185,3
52362,3
401558,3
215865,3
207685,3
38522,3
396084,3
269643,3
269646,3
152780,3
263546,3
201451,3
138683,3
268014,3
59825,3
40097,3
54544,3
210288,3
205050,3
131663,3
28964,3
140672,3
202283,3
397944,3
52657,3
34937,3
400147,3
131189,3
3299,3
30393,3
268939,3
198285,3
132059,3
205207,3
31087,3
31007,3
19011,3
7478,3
38510,3
14941,3
199295,3
401502,3
54476,3
37644,3
201310,3
53607,3
265608,3
39285,3
133256,3
263668,3
267816,3
40710,3
23665,3
25714,3
64284,3
215320,3
54491,3
270638,3
48654,3
33323,3
47472,3
32273,3
212212,3
45946,3
208540,3
10770,3
209192,3
54954,3
26125,3
206532,3
208067,3
47546,3
210584,3
266346,3
197087,3
56664,3
137453,3
31928,3
61944,3
13932,3
267038,3
32251,3
25600,3
51636,3
14500,3
51112,3
36613,3
51342,3
200259,3
28406,3
269558,3
211982,3
266223,3
153768,3
34795,3
399105,3
61058,3
9637,3
266719,3
204860,3
42899,3
397321,3
55672,3
271916,3
135254,3
396317,3
267518,3
135335,3
10671,3
269885,3
139591,3
44663,3
28630,3
267122,3
200214,3
133081,3
14327,3
210755,3
210342,3
395610,3
15984,3
400273,3
394034,3
141743,3
56238,3
43170,3
137706,3
329434,3
50048,3
264525,3
133273,3
267176,3
135875,3
54932,3
208650,3
23032,3
197458,3
269595,3
267256,3
205100,3
264061,3
141646,3
20149,3
56753,3
32308,3
400465,3
399951,3
3424,3
37922,3
23593,3
40031,3
269300,3
266426,3
271157,3
214072,3
329101,3
47071,3
60099,3
136632,3
56917,3
395050,3
212939,3
60388,3
212115,3
33084,3
207681,3
28477,3
201369,3
18421,3
273138,3
203251,3
262622,3
52767,3
40292,3
216464,3
56938,3
266436,3
264456,3
17324,3
32117,3
396417,3
139335,3
153729,3
212665,3
267869,3
39780,3
149400,3
57420,3
269226,3
327796,3
47233,3
197074,3
149199,3
153164,3
32119,3
205703,3
263290,3
25816,3
208139,3
135216,3
209667,3
264202,3
50454,3
137509,3
42294,3
7253,3
206998,3
24840,3
272985,3
267670,3
27875,3
11862,3
196971,3
196780,3
27014,3
9502,3
54003,3
264676,3
5655,3
200066,3
22103,3
213445,3
212041,3
33599,3
21586,3
59865,3
43985,3
44851,3
138837,3
268934,3
34479,3
213185,3
200400,3
54566,3
269910,3
267302,3
10042,3
139345,3
42146,3
24780,3
60747,3
197507,3
133940,3
400316,3
397927,3
266392,3
18094,3
62637,3
263028,3
149647,3
206757,3
33819,3
210752,3
38146,3
55318,3
35308,3
23442,3
35077,3
36468,3
46564,3
62743,3
141613,3
51950,3
398929,3
151584,3
47393,3
140410,3
400260,3
329155,3
136120,3
328164,3
197499,3
395481,3
59340,3
41212,3
263277,3
205685,3
266905,3
210744,3
52654,3
34069,3
137641,3
36463,3
18759,3
5498,3
47107,3
31262,3
153174,3
151465,3
51394,3
263332,3
59696,3
28988,3
267090,3
51124,3
26902,3
205027,3
199161,3
208281,3
203726,3
147212,3
12100,3
11785,3
60108,3
206724,3
400198,3
135445,3
266003,3
396285,3
10955,3
197404,3
21576,3
10343,3
328003,3
139986,3
49384,3
205226,3
38113,3
395146,3
393907,3
131909,3
27468,3
23805,3
33328,3
58650,3
265326,3
394598,3
9131,3
59673,3
267464,3
142329,3
131257,3
270375,3
57588,3
398816,3
138143,3
39873,3
46273,3
270600,3
39550,3
58313,3
272430,3
32510,3
6130,3
271559,3
207777,3
47186,3
61908,3
266583,3
50779,3
46817,3
270677,3
46335,3
41582,3
58196,3
328341,3
38294,3
13771,3
199991,3
52123,3
44674,3
152018,3
14240,3
58935,3
395289,3
262872,3
927,3
269647,3
42966,3
198093,3
400758,3
215850,3
202497,3
23002,3
59057,3
212126,3
268,3
197849,3
50966,3
35120,3
200355,3
11072,3
11710,3
131959,3
63753,3
140327,3
18663,3
44517,3
215307,3
206331,3
198028,3
149882,3
268663,3
51597,3
63285,3
206255,3
36589,3
328595,3
396024,3
57421,3
200865,3
135416,3
265783,3
214503,3
263289,3
29493,3
34204,3
209124,3
18179,3
266795,3
17160,3
272021,3
328660,3
43515,3
209198,3
265687,3
60776,3
39203,3
134228,3
152947,3
267561,3
274773,3
59965,3
142390,3
132663,3
55715,3
199449,3
44524,3
200486,3
397808,3
264386,3
26066,3
213072,3
26366,3
153820,3
398878,3
206323,3
61256,3
39471,3
1770,3
267637,3
264521,3
204440,3
198251,3
23050,3
33556,3
262470,3
38011,3
210589,3
57274,3
131646,3
20230,3
51538,3
26423,3
134916,3
38596,3
206282,3
204021,3
207129,3
2738,3
262266,3
52399,3
263997,3
50092,3
134894,3
204881,3
267589,3
44660,3
213231,3
397582,3
211640,3
132135,3
136831,3
132003,3
31683,3
269403,3
268996,3
209291,3
42095,3
134512,3
266519,3
267525,3
262530,3
197218,3
269309,3
139508,3
59167,3
141140,3
53798,3
267714,3
27898,3
139719,3
32800,3
51885,3
60515,3
135025,3
53605,3
37402,3
202725,3
212001,3
394468,3
10488,3
265657,3
215700,3
149248,3
265160,3
264241,3
16277,3
32955,3
262908,3
269478,3
397475,3
58173,3
52531,3
327848,3
43318,3
268157,3
49280,3
22971,3
57574,3
141872,3
393789,3
10063,3
20777,3
207555,3
271526,3
63673,3
138796,3
19814,3
264397,3
49186,3
106,3
263343,3
272483,3
397898,3
55013,3
400732,3
262996,3
151466,3
328651,3
393547,3
201270,3
393240,3
210048,3
12804,3
263181,3
203312,3
203931,3
262576,3
395243,2
138272,2
6685,2
52626,2
140940,2
265046,2
150261,2
41748,2
20210,2
265313,2
137147,2
399034,2
136516,2
5705,2
397462,2
52687,2
61893,2
39130,2
202506,2
396098,2
60385,2
199394,2
140742,2
26122,2
142053,2
47873,2
206558,2
215421,2
197435,2
263142,2
54711,2
142315,2
215094,2
40978,2
265806,2
152787,2
18033,2
327759,2
49173,2
23761,2
30704,2
50237,2
263345,2
62918,2
274048,2
269474,2
209928,2
202328,2
149397,2
394451,2
63398,2
135724,2
268822,2
265946,2
30707,2
36659,2
209362,2
149616,2
263585,2
8518,2
214816,2
271260,2
132892,2
199564,2
135552,2
133718,2
7340,2
138339,2
51510,2
268087,2
48641,2
269779,2
61712,2
40109,2
203907,2
53410,2
211827,2
8561,2
215055,2
46742,2
11936,2
16286,2
134325,2
266062,2
150407,2
272385,2
271577,2
268193,2
139302,2
134819,2
31481,2
328589,2
393582,2
398033,2
199512,2
268833,2
10257,2
136058,2
61371,2
271363,2
398233,2
22556,2
150747,2
2682,2
266428,2
33825,2
202478,2
210638,2
36213,2
57801,2
29531,2
42822,2
265917,2
270934,2
207007,2
28230,2
43232,2
270470,2
203784,2
45461,2
30283,2
142389,2
32410,2
271951,2
58231,2
53150,2
268971,2
396958,2
136781,2
266635,2
37647,2
58032,2
202137,2
37508,2
269688,2
49267,2
268698,2
198937,2
19226,2
211431,2
62411,2
22081,2
206342,2
53228,2
29077,2
54925,2
34620,2
397633,2
273318,2
264513,2
393278,2
196884,2
46430,2
9898,2
264471,2
137681,2
266725,2
32895,2
34208,2
204380,2
265816,2
270294,2
200892,2
51695,2
45672,2
41510,2
150546,2
271512,2
58226,2
132447,2
26446,2
2484,2
265382,2
32904,2
47230,2
29035,2
57449,2
43077,2
134128,2
13828,2
196991,2
134019,2
19190,2
30335,2
39092,2
31026,2
21957,2
198656,2
22787,2
134648,2
15008,2
781,2
262558,2
264475,2
43534,2
262157,2
38112,2
269776,2
139421,2
57767,2
5108,2
137174,2
31082,2
45752,2
51725,2
370,2
269351,2
206783,2
201968,2
263578,2
204952,2
140019,2
133947,2
270238,2
134633,2
20335,2
271884,2
269200,2
328556,2
272008,2
138811,2
271110,2
198910,2
13495,2
41774,2
271274,2
30628,2
395603,2
17505,2
39588,2
56562,2
264815,2
149749,2
131593,2
13038,2
212280,2
269387,2
211881,2
273968,2
397057,2
151724,2
53121,2
27180,2
20352,2
269634,2
50531,2
48058,2
136581,2
37275,2
1730,2
22228,2
209229,2
39221,2
25891,2
14086,2
64401,2
48222,2
62758,2
136965,2
25825,2
21145,2
19174,2
268953,2
266396,2
15269,2
265497,2
1315,2
50850,2
268920,2
267959,2
48525,2
29443,2
60127,2
197335,2
30018,2
142507,2
266903,2
140811,2
134966,2
32907,2
56262,2
58625,2
271616,2
213418,2
266571,2
197813,2
263431,2
45610,2
398564,2
153871,2
152227,2
401310,2
271359,2
58890,2
208092,2
266556,2
15092,2
29694,2
23627,2
37634,2
48065,2
42556,2
32559,2
44915,2
40746,2
49916,2
43002,2
37521,2
136667,2
13774,2
268998,2
13543,2
271843,2
40143,2
141275,2
37727,2
211285,2
16580,2
62715,2
199356,2
39928,2
16400,2
272276,2
62452,2
1439,2
268846,2
137969,2
60104,2
18115,2
329376,2
47534,2
200551,2
63386,2
134734,2
197192,2
201302,2
207165,2
207250,2
22296,2
28816,2
265896,2
267019,2
400449,2
14886,2
135221,2
42824,2
150265,2
140387,2
266632,2
204837,2
39552,2
18944,2
264196,2
272142,2
394846,2
268815,2
267766,2
267181,2
23472,2
138625,2
267478,2
329301,2
13717,2
142541,2
23172,2
57618,2
398270,2
268306,2
150285,2
56946,2
54934,2
142511,2
135016,2
20553,2
397459,2
197630,2
50250,2
399123,2
401086,2
57839,2
137636,2
61789,2
150057,2
58497,2
270651,2
265462,2
204199,2
138783,2
272174,2
62942,2
19730,2
131417,2
29664,2
50839,2
198444,2
328786,2
263144,2
132829,2
272623,2
269926,2
203549,2
209515,2
203016,2
30091,2
14349,2
61987,2
48576,2
24058,2
17977,2
34939,2
20302,2
40261,2
56848,2
206403,2
201453,2
45927,2
272066,2
211861,2
17573,2
152671,2
45368,2
55390,2
33331,2
32606,2
399491,2
132030,2
139029,2
270574,2
329310,2
267942,2
13843,2
138850,2
51249,2
397810,2
14601,2
263415,2
270664,2
269519,2
140115,2
41373,2
19397,2
9090,2
17934,2
17595,2
262385,2
210451,2
270800,2
203572,2
42253,2
4756,2
21339,2
21903,2
265071,2
53548,2
396928,2
61827,2
203573,2
265472,2
62356,2
53324,2
133725,2
268473,2
50568,2
63861,2
30659,2
267993,2
27771,2
206922,2
135164,2
137397,2
264530,2
41723,2
38796,2
271500,2
54374,2
199396,2
49035,2
328763,2
153354,2
57257,2
199212,2
138153,2
49513,2
61263,2
396283,2
263549,2
199390,2
270082,2
138097,2
201275,2
395885,2
266101,2
265205,2
62681,2
132983,2
52262,2
50822,2
201769,2
271761,2
265083,2
264193,2
269455,2
268607,2
203978,2
328714,2
136464,2
63001,2
11482,2
269206,2
62546,2
26723,2
150554,2
3073,2
209098,2
150226,2
201390,2
199978,2
265897,2
149718,2
64033,2
207919,2
264012,2
328448,2
265106,2
214150,2
268063,2
262373,2
265566,2
58162,2
49647,2
59400,2
20821,2
267413,2
198600,2
42696,2
57438,2
138766,2
199286,2
273468,2
53993,2
394783,2
265220,2
262,2
49521,2
32504,2
38457,2
10071,2
135188,2
263591,2
20390,2
61034,2
41730,2
397552,2
271166,2
268485,2
401921,2
52649,2
55545,2
199424,2
40668,2
22620,2
16489,2
16157,2
201240,2
983,2
271790,2
268885,2
394459,2
150692,2
11230,2
56390,2
151172,2
135873,2
136475,2
211506,2
396262,2
269088,2
15397,2
138622,2
132044,2
201875,2
54629,2
31113,2
141110,2
152355,2
44863,2
211970,2
3179,2
56499,2
133658,2
267798,2
199491,2
56826,2
27011,2
27435,2
33046,2
33318,2
264948,2
37433,2
269632,2
56384,2
396215,2
43143,2
12559,2
20332,2
45630,2
268421,2
267683,2
48388,2
202548,2
57441,2
139988,2
328487,2
19707,2
150434,2
146907,2
202196,2
140887,2
199145,2
49431,2
204819,2
33019,2
141805,2
266014,2
328708,2
268676,2
269708,2
394730,2
61281,2
215360,2
269587,2
271327,2
29102,2
205093,2
264170,2
141507,2
270453,2
209219,2
132529,2
328105,2
41072,2
271114,2
35769,2
265426,2
63117,2
30672,2
55606,2
263400,2
208774,2
51641,2
39437,2
135549,2
57444,2
209315,2
150339,2
203460,2
201005,2
270240,2
14226,2
269549,2
400521,2
38755,2
28900,2
36155,2
271034,2
4977,2
52913,2
213830,2
52296,2
24873,2
141112,2
22471,2
140643,2
42489,2
32841,2
202623,2
328131,2
202353,2
134251,2
269167,2
49246,2
28335,2
199063,2
57064,2
213460,2
269847,2
13016,2
329008,2
200768,2
327906,2
47024,2
40072,2
9923,2
213119,2
263944,2
207283,2
51418,2
397723,2
268932,2
26557,2
271324,2
30562,2
267078,2
61292,2
266996,2
267026,2
49281,2
327924,2
196876,2
153215,2
263624,2
263273,2
269959,2
8753,2
43532,2
268061,2
24832,2
52493,2
41984,2
43428,2
153236,2
42408,2
210973,2
30268,2
270766,2
211201,2
150218,2
56387,2
34383,2
55654,2
37229,2
11121,2
136117,2
150103,2
200338,2
44461,2
328614,2
53396,2
6337,2
138105,2
264385,2
52870,2
268399,2
393751,2
16389,2
41975,2
271785,2
140345,2
262888,2
265306,2
49980,2
43434,2
141559,2
213917,2
19231,2
393738,2
28520,2
59169,2
28253,2
134267,2
207772,2
51838,2
17388,2
23229,2
206956,2
149369,2
3331,2
140635,2
27676,2
42276,2
150444,2
15178,2
213789,2
27912,2
265214,2
203182,2
149235,2
198257,2
15115,2
49021,2
266811,2
394704,2
394352,2
40232,2
147278,2
61373,2
265138,2
268751,2
49854,2
265505,2
270674,2
25675,2
12010,2
22255,2
131371,2
269319,2
263517,2
34815,2
28846,2
201897,2
46383,2
136098,2
45476,2
59512,2
24510,2
140593,2
393689,2
151544,2
54445,2
9049,2
62208,2
61035,2
28073,2
215524,2
209316,2
150936,2
9951,2
26239,2
36293,2
31468,2
397337,2
37030,2
396108,2
55667,2
397371,2
207784,2
62500,2
394139,2
397473,2
59483,2
6109,2
400430,2
34491,2
131226,2
46027,2
39452,2
202047,2
399853,2
152931,2
63781,2
399253,2
204553,2
271350,2
132386,2
211034,2
50443,2
132222,2
268741,2
15913,2
264634,2
137299,2
207641,2
211419,2
197565,2
52227,2
22644,2
201917,2
264911,2
33918,2
264509,2
133971,2
266897,2
211392,2
209226,2
394404,2
61176,2
50775,2
397569,2
206531,2
134504,2
50460,2
62501,2
205385,2
64420,2
262905,2
19105,2
52281,2
205127,2
33998,2
266575,2
394354,2
272447,2
132535,2
58912,2
26958,2
267286,2
19220,2
265670,2
1632,2
14216,2
267997,2
33095,2
136934,2
131938,2
152365,2
267845,2
262357,2
268954,2
36976,2
25495,2
153383,2
60831,2
270279,2
201584,2
24914,2
208780,2
271899,2
398323,2
207025,2
132123,2
141058,2
208729,2
34428,2
16921,2
18324,2
209095,2
210447,2
33390,2
207905,2
203008,2
5459,2
211613,2
262261,2
3410,2
139756,2
209728,2
43385,2
208740,2
55808,2
135971,2
393408,2
52670,2
55006,2
150281,2
153926,2
136402,2
212223,2
263989,2
138741,2
37146,2
33821,2
45366,2
30028,2
142387,2
56991,2
44223,2
203571,2
58902,2
212505,2
22787,2
134648,2
134001,2
211570,2
26723,2
201646,2
46512,2
199878,2
151359,2
54199,2
3331,2
202247,2
132044,2
393705,2
51475,2
264406,2
15008,2
153301,2
268745,2
271975,2
271466,2
29716,2
14808,2
212581,2
150441,2
19464,2
1909,2
262558,2
31032,2
266986,2
28238,2
202644,2
267823,2
149849,2
199260,2
394129,2
32539,2
131276,2
21033,2
45808,2
395581,2
267753,2
32958,2
53754,2
397057,2
56172,2
328503,2
22969,2
150632,2
38228,2
211681,2
44742,2
198384,2
264475,2
53156,2
264858,2
50997,2
51071,2
198600,2
42696,2
141288,2
200347,2
399119,2
38030,2
31870,2
7559,2
149888,2
199491,2
269179,2
328652,2
197505,2
265220,2
328346,2
204111,2
46952,2
207778,2
131833,2
329382,2
48533,2
55264,2
45193,2
137660,2
149342,2
203561,2
150616,2
262449,2
329211,2
61698,2
141276,2
267336,2
137703,2
141508,2
14369,2
152499,2
199616,2
268481,2
39856,2
397676,2
54082,2
19208,2
328894,2
25352,2
60750,2
271649,2
203651,2
268221,2
18135,2
138339,2
54302,2
37672,2
47113,2
152680,2
204226,2
150819,2
398270,2
17903,2
328476,2
28853,2
56826,2
13615,2
19174,2
44426,2
142541,2
268485,2
28767,2
203313,2
149615,2
215248,2
55545,2
214189,2
43452,2
269504,2
27435,2
151543,2
133823,2
269828,2
40668,2
393313,2
135596,2
22620,2
19243,2
53193,2
264768,2
268953,2
42183,2
263496,2
268971,2
150961,2
214611,2
395624,2
138625,2
29051,2
215535,2
55591,2
49154,2
209938,2
27899,2
28428,2
262261,2
63226,2
57460,2
46694,2
56199,2
263627,2
48222,2
53766,2
55626,2
47147,2
40148,2
19313,2
62758,2
38261,2
205099,2
199810,2
152220,2
30678,2
24026,2
267225,2
393719,2
265497,2
13725,2
210244,2
56575,2
205856,2
41257,2
11414,2
268920,2
269018,2
271758,2
48523,2
271020,2
266363,2
9134,2
263198,2
201297,2
52560,2
59133,2
138840,2
134736,2
265265,2
35644,2
27756,2
153871,2
37419,2
61096,2
26489,2
48525,2
268508,2
268434,2
61691,2
150444,2
51619,2
266521,2
134325,2
38097,2
271400,2
137515,2
141110,2
15178,2
31314,2
138033,2
269416,2
138079,2
264105,2
31446,2
3179,2
152955,2
53234,2
395971,2
27771,2
30659,2
205554,2
270662,2
135731,2
264299,2
264237,2
266975,2
47533,2
35129,2
58515,2
56499,2
133658,2
213113,2
38456,2
269500,2
266251,2
266030,2
136965,2
49702,2
209403,2
214218,2
57801,2
264295,2
43891,2
13510,2
38006,2
48058,2
150648,2
267903,2
20821,2
215765,2
397796,2
33217,2
267458,2
35730,2
30597,2
268186,2
264181,2
52638,2
139998,2
63861,2
59400,2
266196,2
11964,2
21170,2
17641,2
200249,2
133725,2
262931,2
48285,2
43135,2
397940,2
22276,2
273695,2
54340,2
58890,2
49647,2
141676,2
270772,2
208092,2
23021,2
270113,2
18944,2
265131,2
137004,2
133797,2
215559,2
262577,2
53324,2
135039,2
56574,2
268196,2
267178,2
26199,2
198693,2
62356,2
31634,2
48528,2
13774,2
43844,2
271557,2
137353,2
140122,2
11365,2
398927,2
266019,2
141674,2
50692,2
146979,2
150434,2
146907,2
44003,2
215723,2
29746,2
58162,2
44201,2
50730,2
329192,2
17377,2
400998,2
269805,2
28336,2
26362,2
53467,2
271110,2
399701,2
53396,2
20506,2
208991,2
59488,2
135726,2
199225,2
262575,2
52160,2
264275,2
268193,2
13495,2
199245,2
59738,2
137192,2
42836,2
393520,2
62795,2
270466,2
203715,2
142509,2
264882,2
396108,2
51330,2
37030,2
264363,2
200869,2
209516,2
46848,2
152001,2
209316,2
14216,2
215524,2
61035,2
211468,2
62208,2
131434,2
393689,2
262357,2
268954,2
14460,2
34815,2
263517,2
269319,2
142560,2
153383,2
25675,2
270674,2
60831,2
270279,2
201584,2
215818,2
269034,2
272137,2
141270,2
268082,2
14072,2
50710,2
208729,2
49021,2
204001,2
34428,2
31598,2
267896,2
329177,2
63466,2
209095,2
268707,2
42276,2
17440,2
141243,2
270882,2
140635,2
212905,2
267671,2
266246,2
196854,2
393408,2
41906,2
55331,2
153926,2
204827,2
10189,2
211491,2
137442,2
51508,2
60936,2
57166,2
206988,2
268216,2
264574,2
49225,2
264453,2
268649,2
48653,2
39131,2
49958,2
213917,2
267562,2
208103,2
262286,2
44492,2
45391,2
262290,2
396056,2
42723,2
268956,2
133976,2
45229,2
150543,2
271785,2
265026,2
397956,2
41975,2
327864,2
16389,2
393751,2
272553,2
52870,2
35734,2
131934,2
151593,2
270616,2
32262,2
43596,2
44461,2
51690,2
265390,2
266626,2
200338,2
150103,2
16403,2
136117,2
55085,2
5535,2
39727,2
150218,2
210414,2
18264,2
267668,2
22386,2
209038,2
395743,2
329491,2
150263,2
262824,2
268118,2
24832,2
268061,2
43532,2
8753,2
42417,2
196876,2
327924,2
266996,2
267078,2
61083,2
215775,2
56886,2
328659,2
48013,2
35296,2
49123,2
265231,2
141082,2
266848,2
214185,2
268217,2
273235,2
40596,2
262784,2
10046,2
139927,2
61906,2
264916,2
2732,2
263751,2
51471,2
57064,2
199063,2
28335,2
266097,2
140954,2
63512,2
205260,2
207876,2
25762,2
206182,2
132524,2
209326,2
203541,2
38471,2
269167,2
134251,2
202353,2
28776,2
32841,2
48799,2
52459,2
202327,2
147097,2
200695,2
269571,2
140463,2
210477,2
396418,2
328820,2
53712,2
264127,2
47102,2
263336,2
201778,2
206459,2
213102,2
267912,2
135184,2
394573,2
208219,2
208257,2
396844,2
393677,2
202883,2
58312,2
263382,2
139555,2
7599,2
196887,2
269778,2
270314,2
48726,2
11718,2
212898,2
61870,2
136612,2
135687,2
269788,2
135549,2
263400,2
212361,2
269913,2
132763,2
267442,2
62439,2
54726,2
201036,2
265426,2
53882,2
35769,2
61209,2
138134,2
134248,2
56727,2
52994,2
270453,2
141507,2
264170,2
400471,2
19396,2
201553,2
199572,2
15007,2
60266,2
398138,2
208925,2
262420,2
196786,2
149891,2
25989,2
52984,2
212297,2
205967,2
52988,2
36936,2
63424,2
53252,2
16392,2
265607,2
141744,2
61281,2
45455,2
269708,2
41885,2
28715,2
208567,2
45978,2
269103,2
400061,2
266014,2
9840,2
198863,2
204819,2
264842,2
52155,2
49431,2
46946,2
11965,2
59757,2
399868,2
393434,2
32242,2
50863,2
48206,2
268595,2
268421,2
45630,2
3380,2
51253,2
46365,2
197081,2
203088,2
132070,2
21808,2
214812,2
61751,2
136004,2
265003,2
265152,2
52623,2
271124,2
270457,2
271003,2
393863,2
202049,2
22775,2
150069,2
214303,2
62308,2
9241,2
265517,2
62080,2
266345,2
37973,2
41455,2
211938,2
58445,2
393413,2
273018,2
269088,2
211506,2
266373,2
266965,2
14362,2
264580,2
50922,2
7667,2
56857,2
10362,2
64243,2
47631,2
50490,2
269459,2
267258,2
273088,2
9633,2
61034,2
202668,2
20390,2
131391,2
47745,2
397158,2
270134,2
209743,2
262693,2
49521,2
206850,2
41467,2
270128,2
199286,2
138766,2
200911,2
267413,2
213018,2
262226,2
60661,2
268336,2
48226,2
136993,2
264258,2
38999,2
149970,2
212915,2
9475,2
43775,2
10812,2
38089,2
267918,2
149865,2
59275,2
25491,2
55925,2
264987,2
50419,2
201408,2
61956,2
52128,2
25632,2
55844,2
268569,2
51801,2
136849,2
264650,2
212823,2
63001,2
328714,2
61910,2
16830,2
132576,2
328283,2
270305,2
59961,2
202439,2
43277,2
43930,2
398474,2
53927,2
132983,2
147093,2
132822,2
272018,2
138097,2
270082,2
199390,2
263549,2
271005,2
136479,2
153327,2
38079,2
11160,2
266046,2
23223,2
131680,2
149329,2
23676,2
196778,2
54819,2
138153,2
199212,2
57257,2
199931,2
208339,2
25872,2
51680,2
210646,2
203842,2
63013,2
216186,2
137301,2
269076,2
211218,2
36945,2
210829,2
328763,2
49035,2
54374,2
271500,2
269965,2
198655,2
22951,2
141920,2
151099,2
268893,2
328374,2
38796,2
264530,2
38770,2
52164,2
994,2
50256,2
205953,2
140455,2
208262,2
25241,2
50568,2
35907,2
265663,2
39098,2
29029,2
393339,2
53548,2
141948,2
400541,2
21903,2
21339,2
214240,2
4756,2
149754,2
206848,2
136237,2
262385,2
270362,2
17934,2
9090,2
211711,2
26925,2
60583,2
214447,2
18183,2
58227,2
54495,2
11637,2
17434,2
207849,2
16303,2
133015,2
64099,2
51352,2
270664,2
14601,2
397810,2
329310,2
62945,2
270574,2
270360,2
53098,2
132030,2
399491,2
134327,2
32606,2
55390,2
45368,2
152671,2
211861,2
200839,2
272066,2
134798,2
135226,2
45927,2
57938,2
37460,2
56848,2
40261,2
20302,2
270795,2
34939,2
401182,2
59725,2
48650,2
266515,2
265136,2
209077,2
17977,2
394917,2
62006,2
135142,2
46667,2
63768,2
42119,2
266484,2
203190,2
274463,2
19309,2
43361,2
18969,2
209503,2
23290,2
56345,2
